Provincia de ocurrencia;Código cantón_DPA;Cantón de ocurrencia;ene-14;feb-14;mar-14;abr-14;may-14;jun-14;jul-14;ago-14;sept-14;oct-14;nov-14;dic-14;ene-15;feb-15;mar-15;abr-15;may-15;jun-15;jul-15;ago-15;sept-15;oct-15;nov-15;dic-15;ene-16;feb-16;mar-16;abr-16;may-16;jun-16;jul-16;ago-16;sept-16;oct-16;nov-16;dic-16;ene-17;feb-17;mar-17;abr-17;may-17;jun-17;jul-17;ago-17;sept-17;oct-17;nov-17;dic-17;ene-18;feb-18;mar-18;abr-18;may-18;jun-18;jul-18;ago-18;sept-18;oct-18;nov-18;dic-18;ene-19;feb-19;mar-19;abr-19;may-19;jun-19;jul-19;ago-19;sept-19;oct-19;nov-19;dic-19;ene-20;feb-20;mar-20;abr-20;may-20;jun-20;jul-20;ago-20;sept-20;oct-20;nov-20;dic-20;ene-21;feb-21;mar-21;abr-21;may-21;jun-21;jul-21;ago-21;sept-21;oct-21;nov-21;dic-21;ene-22;feb-22;mar-22;abr-22;may-22;jun-22;jul-22;ago-22;sept-22;oct-22;nov-22;dic-22;ene-23;feb-23;mar-23;abr-23;may-23;jun-23;jul-23;ago-23;sept-23;oct-23;nov-23;dic-23;ene-24;feb-24;mar-24;abr-24;may-24;jun-24;jul-24;ago-24;sept-24;oct-24;nov-24;dic-24;ene-25;feb-25;mar-25;abr-25;may-25;jun-25;jul-25;ago-25;sept-25;oct-25;nov-25;dic-25;ene-26;feb-26
Imbabura;1004;Otavalo;1;0;0;1;0;1;1;0;1;0;0;0;0;0;1;0;0;1;0;0;1;0;0;1;0;1;0;2;2;0;0;0;1;0;0;1;0;0;0;0;0;0;0;2;0;0;1;2;1;1;1;0;2;0;1;3;0;2;1;0;1;0;1;0;1;0;0;1;1;0;0;0;1;3;0;0;0;1;2;1;2;2;0;0;0;1;0;0;1;2;3;0;1;1;3;1;1;0;0;0;0;2;0;0;1;1;1;3;0;0;2;0;3;1;0;6;1;1;0;3;0;2;0;0;2;0;0;1;1;0;1;0;0;0;1;3;0;0;1;0;4;0;1;1;3;2
Imbabura;1005;Pimampiro;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Imbabura;1006;San Miguel De Urcuqui;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;1;0;0;0;0;0;0;0;0;0;0;1;1;1;0;0;1;0;1;0;0;0;0;1;0
Loja;1101;Loja;0;5;7;4;7;0;3;5;3;3;2;1;2;2;3;3;5;2;0;2;3;2;5;7;2;1;4;0;5;1;5;8;4;0;2;5;2;3;4;2;2;1;2;3;4;0;0;2;7;7;2;3;1;1;2;1;0;3;2;2;1;0;1;1;6;4;1;2;0;2;3;0;2;0;0;0;0;5;0;0;1;0;1;0;0;0;0;1;0;0;1;1;1;1;1;0;0;1;0;1;1;1;0;1;4;2;6;4;1;0;4;1;1;0;1;3;4;1;2;0;1;1;0;2;0;1;0;0;2;0;0;0;0;0;0;0;2;2;2;0;0;1;1;0;0;1
Loja;1102;Calvas;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Loja;1103;Catamayo;0;0;0;0;1;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;1;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;1;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0
Loja;1104;Celica;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Loja;1105;Chaguarpamba;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;1;1;1;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Loja;1106;Espindola;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Loja;1107;Gonzanama;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Loja;1108;Macara;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0
Loja;1109;Paltas;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
Loja;1110;Puyango;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0
Loja;1111;Saraguro;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Loja;1112;Sozoranga;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Loja;1113;Zapotillo;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Loja;1114;Pindal;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
Loja;1115;Quilanga;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Loja;1116;Olmedo;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Los Ríos;1201;Babahoyo;0;4;2;3;1;1;1;1;1;2;5;0;1;0;3;2;2;0;1;1;2;2;0;1;1;2;1;1;0;0;1;2;4;1;3;1;1;0;4;2;1;1;0;1;2;0;1;2;2;0;3;0;0;0;2;0;0;1;2;3;1;3;2;1;1;0;2;0;1;3;4;0;3;4;1;1;2;2;4;1;0;0;0;2;5;2;6;2;0;4;5;10;2;2;1;2;5;4;8;2;1;1;3;5;9;10;14;25;7;7;3;2;2;5;6;4;6;9;13;8;6;5;3;8;4;6;3;2;3;0;4;4;2;4;4;0;2;2;6;5;8;7;5;3;3;6
Los Ríos;1202;Baba;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;1;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;2;0;0;1;0;0;0;0;1;1;0;0;1;1;1;0;2;0;0;1;1;0;0;0;1;1;0;0;1;0;0;0;0;1;1;0;0;0;1;0;0;4;1;0;0;0;1;2;0;1;1
Los Ríos;1203;Montalvo;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2;0;0;0;0;0;1;0;2;1;0;1;0;0;1;0;0;3;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Los Ríos;1204;Puebloviejo;1;3;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;1;1;1;0;1;1;0;0;1;0;1;0;1;0;3;0;1;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;2;0;1;0;0;0;1;2;0;0;0;1;0;1;0;0;0;0;0;0;0;0;1;0;1;0;1;0;0;0;1;1;0;0;0;0;0;0;1;2;1;0;1;5;0;0;4;2;1;5;1;4;3;5;3;1;1;2;3;2;0;0;1;0;0;0;0;0;1;0;1;0;0;3;3;0;0;2;2;0;1;0;0;0;1;0
Los Ríos;1205;Quevedo;7;8;10;9;10;9;5;12;10;0;6;7;10;4;4;3;5;9;5;3;4;7;4;6;3;0;4;5;8;8;8;6;1;1;8;8;4;3;6;2;0;2;3;7;4;6;4;8;4;8;5;6;7;4;4;3;3;4;6;6;6;4;4;5;6;5;14;13;8;12;10;16;9;10;9;7;8;10;19;12;22;12;19;13;31;19;24;16;20;11;28;27;18;21;32;34;27;26;38;40;51;55;70;73;79;90;68;86;34;20;37;42;40;48;34;43;56;60;40;48;29;14;34;42;28;41;41;30;18;35;38;29;33;36;33;37;26;18;20;4;16;16;18;16;13;11
Los Ríos;1206;Urdaneta;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;1;1;0;0;1;1;0;0;0;0;0;0;1;3;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0
Los Ríos;1207;Ventanas;3;2;2;1;2;2;2;2;0;2;1;2;2;1;4;0;0;1;1;2;2;0;1;0;1;1;1;2;0;0;1;0;0;2;0;1;0;0;0;0;1;1;0;1;0;1;0;0;2;0;1;0;0;0;0;0;1;1;0;2;1;2;2;0;4;3;0;1;0;2;0;1;1;3;0;0;1;0;0;0;1;2;0;0;0;2;2;1;3;0;6;0;1;1;1;2;6;3;3;5;5;1;8;7;7;3;3;3;4;8;3;6;6;7;3;12;8;11;10;10;2;5;2;6;3;8;1;1;4;3;3;3;2;1;5;8;6;10;13;6;4;5;7;2;3;7
Los Ríos;1208;Vinces;1;0;0;1;0;0;0;3;0;0;0;0;0;1;1;0;0;2;0;0;0;0;0;0;0;0;2;0;0;1;0;0;1;0;0;0;0;0;0;0;2;1;0;1;0;0;0;0;1;0;1;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;1;1;3;1;0;0;0;2;0;0;1;2;1;0;1;1;1;0;1;0;0;0;1;1;2;1;6;4;8;4;3;3;1;2;3;1;2;0;7;6;3;1;3;0;1;4;0;1;1;1;0;0;1;3;3;0;2;0;0;4;1;2;1;2;0;1;1;1;1;0;0
Los Ríos;1209;Palenque;0;0;0;0;1;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;2;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;2;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;2;0;1;2;0;0;1;3;0;0;2;1;1;3;2;1;1;2;0;1;2;3;5;5;1;3;5;4;3;1;2;5;4;4;5;0;3;1;2;1;2;0;0;2;3;1;0;2;0;1;0;1;1;1;1;1;1;1;0;0;1;0;0;0;0;0;2
Los Ríos;1210;Buena Fe;2;2;4;4;2;1;0;0;3;0;0;2;1;3;2;1;2;0;0;3;2;0;0;3;2;0;1;2;2;2;1;1;3;4;0;2;1;0;2;2;3;1;2;2;0;1;2;0;1;1;0;0;1;1;4;6;4;3;1;2;6;3;1;2;2;1;5;3;0;3;2;1;3;0;2;0;3;2;3;3;4;0;5;6;2;5;1;4;3;3;3;2;0;5;5;2;9;12;9;2;5;4;4;8;6;8;11;6;6;6;6;1;6;6;5;11;8;11;8;11;2;5;7;4;3;2;2;3;0;1;5;3;5;3;4;2;2;8;3;6;6;3;3;5;5;2
Los Ríos;1211;Valencia;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;1;0;1;0;0;0;0;0;1;1;2;0;0;1;2;1;0;0;0;0;0;0;1;0;0;1;0;0;1;0;1;2;1;3;1;0;1;0;2;0;0;0;1;2;2;1;1;2;2;0;3;0;0;1;1;0;0;1;1;3;1;0;1;1;3;0;1;1;1;1;1;1;1;2;0;5;3;1;3;5;7;2;12;12;7;3;4;5;6;4;8;8;3;3;11;5;2;2;2;2;3;3;2;2;1;1;0;2;1;1;0;0;1;0;0;1;1;1;2;1;2;1
Los Ríos;1212;Mocache;2;1;0;1;0;0;1;1;1;3;0;2;1;0;0;2;0;0;2;2;0;1;1;1;0;0;0;4;0;2;2;0;0;0;2;2;0;0;0;0;1;3;1;4;0;2;1;2;1;0;0;1;0;0;3;1;0;0;0;2;1;3;1;2;0;1;1;2;0;4;5;2;2;5;1;2;2;0;2;2;2;1;4;2;2;0;5;1;1;8;7;12;9;8;9;10;7;2;6;10;9;3;15;14;9;11;14;15;6;10;14;6;10;6;7;14;7;6;9;4;6;7;3;4;0;2;5;7;1;2;2;2;4;1;1;0;1;3;5;3;0;2;1;2;1;0
Los Ríos;1213;Quinsaloma;0;0;0;0;1;0;1;0;1;4;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;2;1;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;2;1;0;2;0;0;0;0;0;1;0;0;0;0;1;1;0;0;1;0;1;1;2;0;2;1;1;0;2;1;2;3;1;2;1;0;1;1;0;0;0;0;0;1;0;2;1;0;1;1;0;1;2;1;0;0;0;1;0;0;1;0;0;1;0;2;0;0;0;0;0;0;0;1;0;0
Manabí;1301;Portoviejo;18;25;20;13;21;23;11;12;10;9;7;14;13;15;9;2;6;5;11;14;5;9;16;3;4;11;8;7;6;5;6;9;7;5;0;5;5;3;5;0;5;5;1;7;3;4;4;3;1;2;2;4;7;9;7;8;9;6;9;4;2;3;6;10;8;11;13;2;3;4;4;8;10;8;2;0;1;5;2;9;3;7;5;6;5;4;5;5;4;3;7;5;5;10;11;9;11;8;12;11;5;5;12;5;9;6;14;9;6;10;10;5;9;13;18;17;11;20;21;24;5;4;15;12;15;8;16;10;17;25;13;9;15;10;16;18;12;11;8;15;14;17;13;7;7;8
Manabí;1302;Bolivar;0;0;1;1;1;1;1;0;1;3;0;2;0;1;1;0;1;0;0;0;1;0;1;0;1;1;0;1;0;0;2;1;0;1;2;0;0;0;0;0;0;1;0;1;1;0;0;3;1;0;0;0;0;1;0;1;0;0;0;0;0;0;0;2;1;1;2;0;0;1;2;0;0;2;0;0;0;0;1;0;0;0;1;2;0;0;1;0;0;2;1;2;0;1;2;2;0;0;2;0;0;0;0;1;1;0;1;1;0;0;0;0;0;0;0;1;1;0;2;0;0;2;0;0;1;0;0;2;0;0;0;2;0;0;0;1;0;0;0;0;1;1;0;0;0;0
Manabí;1303;Chone;5;4;4;3;2;2;6;3;2;3;0;5;3;2;6;7;3;2;4;1;2;0;2;2;4;3;4;5;0;2;1;1;4;0;1;2;2;0;0;2;1;1;0;0;1;1;1;1;0;4;2;1;2;1;1;2;1;2;1;1;0;2;0;0;0;1;0;3;1;0;0;1;1;2;0;0;0;0;2;1;1;3;0;0;0;1;2;1;3;1;1;0;2;2;1;0;1;2;1;1;1;0;3;3;3;1;0;2;0;0;1;3;0;0;2;0;1;1;2;1;0;3;1;0;0;2;2;1;0;1;0;2;1;0;0;1;3;0;3;3;0;1;3;1;1;1
Manabí;1304;El Carmen;2;4;1;3;2;2;2;0;2;1;0;2;3;1;0;2;0;3;4;1;1;1;2;0;0;2;0;5;1;9;3;4;1;2;1;0;2;4;1;0;1;1;2;0;2;1;0;4;5;1;1;3;1;6;0;0;3;2;3;1;3;4;1;1;2;1;1;3;3;2;5;2;1;2;1;2;1;3;1;1;2;1;3;2;1;1;2;5;1;2;8;6;5;11;2;4;4;2;5;2;3;1;2;1;5;7;4;0;2;1;2;2;0;6;4;1;2;4;1;8;2;1;7;3;5;2;2;1;0;0;2;2;3;2;0;1;6;1;3;4;0;1;0;2;3;1
Manabí;1305;Flavio Alfaro;0;0;0;0;0;1;1;1;3;3;3;2;2;0;1;0;0;0;0;0;0;1;0;0;1;0;0;0;0;1;0;1;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;3;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;1;1;1;0;0;0;0;0;0;0;0;0;1;2;0;1;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;0;0;0;1;0;0;0;0;0;2;0;0;0;2;1;0;0
Manabí;1306;Jipijapa;1;2;0;0;1;1;0;1;0;1;1;1;3;4;1;3;1;0;1;0;0;0;1;0;2;1;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;1;1;0;1;1;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;1;1;0;0;2;0;0;0;0;0;0;3;0;1;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;1;1;2;0;0;4;3;1;0;0;1;2;0;2;5;2;1;2;3;2;4;1;5;2;2;1;1;1;0;0;0;5;0;3;6;3;4;0;2;5;6;6;7;5;3;2;3
Manabí;1307;Junin;0;0;0;0;0;0;1;0;2;0;1;0;1;0;0;0;1;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;1;0;1;0;0;0;2;0;0;0;0;0;0;0;0;1;0;0;2;1;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;2;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;1;1;0;1;1;0;0;1;0;0;0;0;0;0;0;0
Manabí;1308;Manta;32;28;33;26;38;13;13;19;15;18;29;47;30;14;8;11;19;10;16;21;10;15;16;13;19;30;30;13;16;6;9;9;20;14;19;13;11;16;13;13;15;24;10;13;13;13;8;7;19;10;12;2;12;6;8;7;13;16;15;14;9;8;17;17;18;11;10;13;23;19;15;16;11;23;10;0;6;10;11;11;6;7;8;9;13;15;10;14;12;17;17;15;19;14;15;16;18;16;20;26;29;21;23;28;30;33;29;34;6;9;8;2;3;9;4;12;17;12;9;15;13;13;21;14;16;16;13;18;18;21;14;19;10;12;14;8;11;6;11;10;10;8;13;13;14;6
Manabí;1309;Montecristi;6;1;2;5;6;1;2;6;6;4;4;7;9;2;4;5;1;8;9;1;8;2;2;8;6;5;4;1;2;2;2;1;1;3;3;4;2;3;5;3;6;2;2;4;3;2;1;2;3;1;4;5;7;4;4;4;5;4;5;0;3;0;4;3;1;1;4;3;3;2;9;3;4;2;3;1;0;1;6;1;2;4;4;6;3;4;2;2;5;7;9;2;4;7;3;5;7;2;2;3;7;11;9;8;14;13;10;7;1;2;1;4;3;6;2;5;10;8;9;9;10;9;5;5;2;6;6;10;10;5;13;4;8;2;11;9;5;8;6;8;7;6;12;15;3;2
Manabí;1310;Pajan;0;0;0;0;0;1;0;0;1;1;0;0;0;0;0;0;0;0;0;1;1;0;0;0;1;1;0;1;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;1;1;0;0;1;1;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;1;0;0;1;0;0;0;0;0;0;0;1;0;0;1;0;0;0;1;0;5;1;1;0;2;1;0;2;0;0;1;1;0;3;1;0;1;2;0;1;2;2;1;0;1;2;0;1;4;1;1;1;1;1;0;1;0;3;2;1
Manabí;1311;Pichincha;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;1;0;0;0;1;0;2;2;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;1;0;0;0;0;0;1;0;0;1;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;2;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;2;1;0;0;0;0;0;0;0
